date,avg_sentiment,decision,prev_position,new_position,today_close,next_close,return,win
2025-10-12,0.05263157894736842,0,1,1,115169.765625,115271.078125,0.0008796796576792548,True
2025-10-13,0.08,0,1,1,115271.078125,113118.6640625,-0.018672628880645338,False
2025-10-14,0.1,0,1,1,113118.6640625,110783.1640625,-0.020646460240280034,False
2025-10-15,-0.02,0,1,1,110783.1640625,108186.0390625,-0.023443318504017385,False
2025-10-16,-0.08,0,1,1,108186.0390625,106467.7890625,-0.015882363518340405,False
2025-10-17,-0.18,0,1,1,106467.7890625,107198.265625,0.0068610099724263724,True
2025-10-18,-0.16666666666666666,0,1,1,107198.265625,108666.7109375,0.013698405510000526,True
2025-10-19,0.35,2,1,1,108666.7109375,110588.9296875,0.017689122394673105,True
2025-10-20,0.18,0,1,1,110588.9296875,108476.890625,-0.01909810564645266,False
2025-10-21,0.02,0,1,1,108476.890625,107688.5859375,-0.00726702879256685,False
2025-10-22,0.02,0,1,1,107688.5859375,110069.7265625,0.022111355667553845,True
2025-10-23,-0.04,0,1,1,110069.7265625,111033.921875,0.008759859251149396,True
2025-10-24,0.2,0,1,1,111033.921875,111641.7265625,0.005474045023684344,True
2025-10-25,0.17391304347826086,0,1,1,111641.7265625,114472.4453125,0.025355383127430305,True
2025-10-26,0.16666666666666666,0,1,1,114472.4453125,114119.328125,-0.0030847352525406463,False
2025-10-27,0.16,0,1,1,114119.328125,112956.1640625,-0.010192524628483041,False
2025-10-28,0.14,0,1,1,112956.1640625,110055.3046875,-0.02568128440865715,False
2025-10-29,-0.06,0,1,1,110055.3046875,108305.546875,-0.01589889571855173,False
2025-10-30,-0.1,0,1,1,108305.546875,109556.1640625,0.011547120379193414,True
2025-10-31,0.1,0,1,1,109556.1640625,110064.015625,0.004635536182247847,True
2025-11-01,-0.041666666666666664,0,1,1,110064.015625,110639.625,0.005229768982454387,True
2025-11-02,-0.058823529411764705,0,1,1,110639.625,106547.5234375,-0.036985858931644064,False
2025-11-03,-0.02,0,1,1,106547.5234375,101590.5234375,-0.04652384063068101,False
2025-11-04,-0.16,0,1,1,101590.5234375,103891.8359375,0.02265282648549204,True
2025-11-05,-0.2,0,1,1,103891.8359375,101301.2890625,-0.02493503798083268,False
2025-11-06,-0.13953488372093023,0,1,1,101301.2890625,103372.40625,0.020445121741957104,True
2025-11-07,-0.06,0,1,1,103372.40625,102282.1171875,-0.01054719631719901,False
2025-11-08,0.0,0,1,1,102282.1171875,104719.640625,0.023831374481930376,True
2025-11-09,0.0,0,1,1,104719.640625,105996.59375,0.012194017448672849,True
2025-11-10,0.08,0,1,1,105996.59375,102997.46875,-0.028294541304540743,False
2025-11-11,0.14,0,1,1,102997.46875,101663.1875,-0.01295450525331478,False
2025-11-12,-0.08,0,1,1,101663.1875,99697.4921875,-0.01933536967351137,False
2025-11-13,-0.02,0,1,1,99697.4921875,94397.7890625,-0.053157837862490114,False
2025-11-14,-0.16,0,1,1,94397.7890625,95549.1484375,0.012196889211437934,True
2025-11-15,0.0,0,1,1,95549.1484375,94177.078125,-0.014359838208265037,False
2025-11-16,-0.03225806451612903,0,1,1,94177.078125,92093.875,-0.022120065375515172,False
2025-11-17,-0.08,0,1,1,92093.875,92948.875,0.009284005043766483,True
2025-11-18,-0.1,0,1,1,92948.875,91465.9921875,-0.015953746750565836,False
2025-11-19,-0.14,0,1,1,91465.9921875,86631.8984375,-0.05285126891851112,False
2025-11-20,-0.22,-1,1,0,86631.8984375,85090.6875,-0.017790340109098454,False
2025-11-21,-0.22,-1,0,0,85090.6875,84648.359375,-0.0,
2025-11-22,-0.11538461538461539,0,0,0,84648.359375,86805.0078125,0.0,
2025-11-23,-0.16,0,0,0,86805.0078125,88270.5625,0.0,
2025-11-24,-0.04,0,0,0,88270.5625,87341.890625,-0.0,
2025-11-25,0.06,0,0,0,87341.890625,90518.3671875,0.0,
2025-11-26,0.04,0,0,0,90518.3671875,91285.375,0.0,
2025-11-27,0.1,0,0,0,91285.375,90919.265625,-0.0,
2025-11-28,0.12,0,0,0,90919.265625,90851.7578125,-0.0,
2025-11-29,0.0,0,0,0,90851.7578125,90394.3125,-0.0,
2025-11-30,-0.043478260869565216,0,0,0,90394.3125,86321.5703125,-0.0,
2025-12-01,-0.24,-1,0,0,86321.5703125,91350.203125,0.0,
2025-12-02,0.28,1,0,0,91350.203125,93527.8046875,0.0,
2025-12-03,0.14,0,0,0,93527.8046875,92141.625,-0.0,
2025-12-04,0.1,0,0,0,92141.625,89387.7578125,-0.0,
2025-12-05,0.02,0,0,0,89387.7578125,89272.375,-0.0,
2025-12-06,0.0,0,0,0,89272.375,90405.640625,0.0,
2025-12-07,0.041666666666666664,0,0,0,90405.640625,90640.203125,0.0,
2025-12-08,0.04,0,0,0,90640.203125,92691.7109375,0.0,
2025-12-09,0.38,2,0,1,92691.7109375,92020.9453125,-0.0,
2025-12-10,0.04,0,1,1,92020.9453125,92511.3359375,0.005329119618741691,True
2025-12-11,0.04,0,1,1,92511.3359375,90270.4140625,-0.024223213861206704,False
2025-12-12,0.1,0,1,1,90270.4140625,90298.7109375,0.00031346787642303554,True
2025-12-13,-0.09090909090909091,0,1,1,90298.7109375,88175.1796875,-0.02351673936375234,False
2025-12-14,0.0,0,1,1,88175.1796875,86419.78125,-0.01990807893696701,False
2025-12-15,-0.02,0,1,1,86419.78125,87843.984375,0.016480059361409227,True
2025-12-16,-0.14,0,1,1,87843.984375,86143.7578125,-0.019355071091058988,False
2025-12-17,-0.18,0,1,1,86143.7578125,85462.5078125,-0.00790829210727961,False
2025-12-18,-0.04,0,1,1,85462.5078125,88103.3828125,0.030900977137178483,True
2025-12-19,0.04,0,1,1,88103.3828125,88344.0,0.0027310777386616025,True
2025-12-20,-0.08695652173913043,0,1,1,88344.0,88621.75,0.003143959974644571,True
2025-12-21,0.1,0,1,1,88621.75,88490.015625,-0.0014864790528284536,False
2025-12-22,0.06,0,1,1,88490.015625,87414.0,-0.012159740479196011,False
2025-12-23,0.04,0,1,1,87414.0,87611.9609375,0.0022646365284736997,True
2025-12-24,-0.025,0,1,1,87611.9609375,87234.7421875,-0.004305562231041692,False
2025-12-25,-0.14285714285714285,0,1,1,87234.7421875,87301.4296875,0.0007644603322912756,True
2025-12-26,-0.024390243902439025,0,1,1,87301.4296875,87802.15625,0.005735605525503726,True
2025-12-27,0.0,0,1,1,87802.15625,87835.8359375,0.00038358610925343876,True
2025-12-28,0.043478260869565216,0,1,1,87835.8359375,87138.140625,-0.007943173820266802,False
2025-12-29,0.0,0,1,1,87138.140625,88430.1328125,0.01482694234962051,True
2025-12-30,0.04,0,1,1,88430.1328125,87508.828125,-0.01041844740246471,False
2025-12-31,-0.06,0,1,1,87508.828125,88731.984375,0.013977518339667516,True
2026-01-01,0.1875,0,0,0,88731.984375,89944.6953125,0.0,
2026-01-02,0.041666666666666664,0,1,1,89944.6953125,90603.1875,0.007321078638514066,True
2026-01-03,0.0,0,1,1,90603.1875,91413.4921875,0.008943445698309455,True
2026-01-04,0.058823529411764705,0,1,1,91413.4921875,93882.5546875,0.027009825802690676,True
2026-01-05,0.18,0,1,1,93882.5546875,93729.03125,-0.0016352711961345988,False
2026-01-06,0.16,0,1,1,93729.03125,91308.0546875,-0.02582952720425135,False
2026-01-07,0.12,0,1,1,91308.0546875,91027.125,-0.0030767240465419646,False
2026-01-08,0.02,0,1,1,91027.125,90513.1015625,-0.005646925984974259,False
